id,gender,age,dependents,lifetime,phone_services,internet_services,online_streaming,multiple_connections,premium_plan,online_protect,contract_plan,ebill_services,default_payment,monthly_charges,issues,exit_status
431,Female,30-45,Yes,72,No,3G,Major User,,Yes,Yes,Two year,Yes,Auto-payment,65.2,14,No
5301,Male,30-45,Yes,29,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,89.2,17,Yes
4595,Female,30-45,Yes,68,Yes,,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,85.3,12,No
545,Male,30-45,Yes,34,Yes,4G,Sometimes,No,No,No,One year,Yes,Auto-payment,78.95,16,No
4349,Male,45-60,No,1,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,80.3,29,Yes
6729,Male,30-45,Yes,68,Yes,3G,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,72.95,14,No
3462,Male,18-30,No,7,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Physical,85.2,29,Yes
4632,Female,30-45,Yes,1,Yes,None,,No,,,Month-to-month,No,Physical,19.45,26,Yes
1600,Male,>60,No,1,Yes,,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,88.8,23,Yes
4184,Male,45-60,No,5,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Auto-payment,79.9,27,Yes
1900,Male,30-45,Yes,4,Yes,None,,No,,,Two year,No,Physical,19.9,3,No
5254,Male,30-45,Yes,70,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,114.75,999,No
862,Male,45-60,No,20,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,73.65,27,Yes
1356,Female,18-30,No,9,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,75.2,3,No
64,Female,18-30,No,9,Yes,4G,Major User,Yes,No,No,Month-to-month,No,Online Transfer,94.4,27,Yes
174,Female,18-30,No,10000,Yes,None,,No,,,One year,No,Auto-payment,20.55,18,No
375,Female,18-30,No,43,Yes,3G,Major User,Yes,Yes,Yes,One year,No,Auto-payment,85.1,12,No
5691,Male,18-30,No,4,Yes,None,,No,,,One year,No,Physical,19.95,4,No
2572,Female,30-45,No,71,Yes,None,,Yes,,,Two year,No,Auto-payment,25,9,No
3420,Female,18-30,No,26,Yes,3G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,69.5,3,No
2271,Female,>60,No,40,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,91.55,13,No
2076,Female,18-30,No,14,Yes,,Sometimes,No,Yes,No,One year,No,Auto-payment,59.1,14,No
651,Female,18-30,No,1,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Physical,74.6,23,Yes
4976,Male,30-45,Yes,66,No,3G,Major User,,No,Yes,Two year,Yes,Auto-payment,56.75,4,No
4669,Male,18-30,No,51,Yes,,,No,,,Two year,No,Physical,20.45,14,No
1881,Male,18-30,No,26,No,3G,Sometimes,,No,No,Month-to-month,Yes,Auto-payment,44.65,7,No
2847,Female,30-45,No,26,Yes,4G,No,Yes,No,No,Month-to-month,No,Auto-payment,79.3,8,No
1460,Male,18-30,No,5,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Online Transfer,85.3,21,Yes
4517,Female,45-60,No,11,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,99.55,15,Yes
5752,Male,30-45,Yes,69,Yes,None,,Yes,,,Two year,Yes,Auto-payment,26,3,No
2504,Male,18-30,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,75.7,15,Yes
3402,Female,18-30,No,4,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,88.95,20,Yes
2659,Female,18-30,No,61,Yes,3G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,86.45,10,No
4941,Male,18-30,No,3,Yes,None,,No,,,Month-to-month,Yes,Physical,19.8,29,Yes
4808,Female,18-30,No,54,Yes,3G,Major User,No,Yes,Yes,Two year,No,Online Transfer,80.6,13,No
3079,Female,18-30,No,4,Yes,3G,Major User,No,No,No,Month-to-month,Yes,Auto-payment,68.65,22,Yes
6832,Female,30-45,Yes,53,Yes,None,,No,,,Two year,No,Physical,20.9,7,No
6540,Female,18-30,No,34,Yes,3G,Sometimes,No,No,No,One year,No,Online Transfer,64.35,12,No
2337,Female,>60,No,56,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,104.75,23,Yes
2953,Female,30-45,Yes,20,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,105.85,18,Yes
3339,Female,30-45,Yes,68,Yes,3G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,88,18,No
1740,Male,30-45,Yes,40,Yes,None,,No,,,Month-to-month,Yes,Auto-payment,20.4,19,No
2854,Male,30-45,Yes,17,Yes,3G,Sometimes,Yes,No,Yes,One year,Yes,Auto-payment,70.35,10,No
4562,Female,30-45,Yes,71,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,114.6,17,No
416,Male,30-45,No,70,Yes,,Sometimes,Yes,Yes,Yes,Two year,Yes,Auto-payment,98.7,13,No
6741,Female,18-30,No,12,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,96,19,Yes
505,Female,>60,No,20,Yes,,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,94.1,28,Yes
6177,Male,18-30,No,4,Yes,3G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,54.3,24,Yes
5272,Female,18-30,No,6,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,90.1,21,Yes
4536,Male,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69.35,16,Yes
1816,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.2,18,No
41,Female,30-45,Yes,70,Yes,3G,Sometimes,Yes,No,No,Two year,Yes,Auto-payment,69.2,3,No
3720,Female,18-30,No,42,Yes,3G,No,No,No,Yes,Month-to-month,No,Auto-payment,54.55,5,No
2942,Male,18-30,No,46,Yes,None,,No,,,Two year,No,Online Transfer,19.95,15,No
2547,Female,18-30,No,52,No,3G,No,,Yes,No,Two year,No,Physical,39.1,7,No
223,Male,30-45,No,4,Yes,3G,No,No,Yes,No,Month-to-month,No,Physical,50.05,15,Yes
4058,Female,30-45,Yes,40,Yes,4G,No,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,84.85,19,Yes
3905,Female,18-30,No,3,No,3G,Sometimes,,No,No,Month-to-month,No,Auto-payment,35.2,22,Yes
2361,Female,18-30,Yes,1,Yes,3G,No,No,No,No,Month-to-month,No,Physical,45.95,15,Yes
1970,Female,30-45,No,7,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,81.1,28,Yes
666,Female,18-30,No,2,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,69.65,29,Yes
6870,Male,18-30,No,49,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,74.6,11,No
6182,Male,30-45,Yes,72,Yes,3G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,88.7,11,No
2589,Male,>60,No,3,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,76.05,22,Yes
3287,Male,30-45,Yes,19,Yes,,Major User,Yes,Yes,No,One year,Yes,Online Transfer,100.95,24,Yes
2609,Male,30-45,No,61,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,105.55,27,Yes
6834,Female,18-30,No,15,No,3G,Sometimes,,No,No,Two year,Yes,Physical,38.8,7,No
248,Male,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,48.55,27,Yes
3362,Female,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,54.9,16,Yes
5137,Male,>60,No,55,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,116.5,5,No
508,Female,30-45,Yes,6,Yes,4G,No,Yes,Yes,No,Month-to-month,Yes,Online Transfer,80.5,28,Yes
2163,Male,45-60,No,29,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,98.5,21,Yes
3465,Male,18-30,No,4,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,45.9,8,No
2488,Male,18-30,No,31,Yes,3G,No,No,Yes,Yes,Month-to-month,Yes,Online Transfer,55.25,23,Yes
5366,Female,30-45,Yes,66,Yes,3G,Sometimes,No,No,No,Two year,Yes,Online Transfer,59.75,4,No
3763,Male,30-45,No,4,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,80.35,29,Yes
1282,Male,18-30,No,1,Yes,3G,Major User,No,No,No,Month-to-month,Yes,Physical,62.8,4,No
3923,Male,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Physical,80.85,16,Yes
4588,Female,30-45,No,33,Yes,4G,Sometimes,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,95,3,No
6537,Male,30-45,No,70,Yes,4G,Major User,Yes,Yes,Yes,One year,No,Auto-payment,115.65,29,Yes
1912,Male,30-45,Yes,44,Yes,None,,No,,,One year,Yes,Auto-payment,20.5,5,No
973,Male,45-60,No,44,No,,No,,No,No,Month-to-month,Yes,Online Transfer,30.35,17,Yes
1508,Female,45-60,Yes,23,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Auto-payment,88.45,16,No
3426,Male,18-30,No,1,Yes,,No,No,No,No,Month-to-month,Yes,Online Transfer,69.8,19,Yes
5891,Male,18-30,No,11,No,3G,Sometimes,,No,Yes,One year,Yes,Online Transfer,41.6,28,Yes
6085,Female,18-30,No,3,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Physical,50.65,19,Yes
498,Female,>60,No,5,No,3G,No,,No,No,Month-to-month,No,Online Transfer,28.45,17,Yes
2925,Female,30-45,Yes,50,Yes,4G,Major User,No,Yes,Yes,One year,No,Physical,103.05,9,No
3902,Female,18-30,No,1,No,3G,No,,No,No,Month-to-month,No,Physical,29.9,4,No
2871,Male,30-45,No,14,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,86.1,23,Yes
2974,Male,18-30,No,28,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,94.5,28,Yes
3311,Female,18-30,No,48,No,3G,Sometimes,,No,No,Month-to-month,Yes,Online Transfer,44.8,3,No
3727,Female,18-30,No,3,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,96.6,19,Yes
3110,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.1,7,No
6561,Male,18-30,No,9,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Online Transfer,73.8,11,No
3043,Female,>60,No,2,No,3G,No,,No,Yes,Month-to-month,Yes,Online Transfer,30.4,25,Yes
4314,Male,>60,No,24,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,101.25,18,Yes
5462,Male,30-45,No,64,Yes,3G,Sometimes,Yes,Yes,No,One year,Yes,Physical,70.15,19,No
1858,Female,30-45,No,19,Yes,,No,No,No,No,Month-to-month,Yes,Online Transfer,73.2,24,Yes
2008,Female,18-30,Yes,4,Yes,4G,No,Yes,Yes,Yes,Month-to-month,Yes,Physical,87.1,17,Yes
761,Female,18-30,No,22,Yes,4G,Major User,No,No,No,Month-to-month,No,Online Transfer,89.25,16,Yes
1365,Male,30-45,No,59,No,,Sometimes,,No,No,Month-to-month,Yes,Auto-payment,41.05,28,Yes
5585,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,Yes,Physical,19.3,29,Yes
3348,Female,>60,No,71,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Online Transfer,105.9,13,No
2412,Female,30-45,No,42,No,3G,No,,Yes,No,One year,No,Physical,33.55,20,Yes
3284,Male,18-30,No,40,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,84.9,17,No
3403,Female,18-30,No,4,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.45,17,No
4326,Male,18-30,No,1,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,89.1,19,Yes
3158,Male,30-45,No,18,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Physical,49.55,19,Yes
1588,Female,>60,No,50,Yes,4G,Major User,Yes,Yes,No,One year,Yes,Online Transfer,106.8,2,No
2843,Female,30-45,Yes,52,Yes,None,,No,,,Two year,No,Physical,19.85,8,No
1656,Female,18-30,No,53,Yes,,No,Yes,No,Yes,Month-to-month,No,Online Transfer,90.8,2,No
5385,Male,18-30,No,53,Yes,4G,Sometimes,Yes,No,No,Month-to-month,No,Auto-payment,85.45,22,Yes
1102,Male,30-45,Yes,3,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Physical,56.15,19,Yes
1469,Male,18-30,No,37,Yes,,Major User,Yes,Yes,No,Month-to-month,No,Auto-payment,98.8,19,Yes
4057,Female,30-45,Yes,72,Yes,None,,Yes,,,Two year,No,Physical,24.9,15,No
6818,Female,18-30,No,3,Yes,3G,Sometimes,No,Yes,No,Two year,No,Physical,71.1,16,No
5998,Male,30-45,No,48,Yes,None,,No,,,Two year,Yes,Physical,20.05,19,No
6188,Male,18-30,No,18,Yes,None,,No,,,Month-to-month,No,Physical,20.05,14,No
5610,Female,18-30,No,3,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,75.5,28,Yes
6223,Female,30-45,Yes,7,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69,23,Yes
3580,Female,18-30,Yes,9,Yes,3G,Major User,No,Yes,Yes,Month-to-month,Yes,Physical,72.9,19,Yes
6550,Male,30-45,No,21,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,2000,19,Yes
334,Female,18-30,No,2,Yes,4G,No,Yes,No,Yes,Month-to-month,No,Physical,80.6,27,Yes
4867,Male,30-45,No,34,Yes,4G,Major User,Yes,No,Yes,Month-to-month,No,Online Transfer,100.85,17,No
4012,Female,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,No,Online Transfer,50.55,28,Yes
2969,Female,30-45,Yes,65,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Online Transfer,109.3,19,No
4994,Female,18-30,No,18,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,96.05,26,Yes
6068,Female,18-30,Yes,12,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,44.55,17,Yes
3262,Female,30-45,Yes,34,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,No,Online Transfer,87.45,17,Yes
5087,Female,30-45,No,2,Yes,None,,No,,,Month-to-month,No,Physical,20.35,16,No
1412,Female,30-45,No,15,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,84.3,18,Yes
365,Male,18-30,No,5,Yes,4G,Major User,No,No,Yes,Month-to-month,No,Auto-payment,96.5,27,Yes
5698,Male,30-45,Yes,21,Yes,4G,Major User,Yes,No,Yes,Month-to-month,No,Online Transfer,104.4,27,Yes
1270,Male,30-45,Yes,63,Yes,None,,Yes,,,Two year,No,Auto-payment,24.65,12,No
2282,Male,45-60,Yes,66,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,99.5,24,Yes
4651,Female,18-30,No,15,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,86.2,28,Yes
3736,Female,18-30,No,8,Yes,None,,No,,,One year,Yes,Auto-payment,20.2,3,No
6996,Female,30-45,Yes,41,Yes,,Sometimes,No,Yes,No,One year,Yes,Auto-payment,66.5,22,Yes
4112,Female,18-30,No,59,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Auto-payment,99.45,14,No
331,Female,18-30,No,8,Yes,None,,No,,,One year,Yes,Physical,19.2,4,No
1646,Female,30-45,Yes,59,Yes,3G,No,Yes,Yes,No,One year,No,Physical,65.5,8,No
6315,Female,30-45,Yes,48,Yes,3G,Sometimes,No,No,Yes,Two year,Yes,Auto-payment,70.1,2,No
3683,Male,30-45,No,71,Yes,3G,No,No,Yes,No,Two year,No,Auto-payment,54.5,5,No
5509,Female,18-30,Yes,5,Yes,3G,No,No,No,No,Month-to-month,No,Physical,46,29,Yes
6282,Male,30-45,Yes,4,Yes,None,,No,,,Two year,No,Auto-payment,19.55,13,No
4950,Female,30-45,No,4,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,91.65,27,Yes
5705,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.65,7,No
6747,Female,30-45,No,52,No,3G,No,,No,Yes,One year,No,Physical,35.45,17,No
2913,Male,18-30,No,52,No,3G,Major User,,Yes,Yes,Two year,No,Auto-payment,63.9,6,No
6544,Female,>60,No,42,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,104.75,15,Yes
302,Male,18-30,No,4,Yes,4G,Sometimes,No,Yes,Yes,Month-to-month,Yes,Online Transfer,90.4,4,No
3479,Female,18-30,No,4,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,45.3,999,Yes
2140,Female,30-45,Yes,33,Yes,4G,Sometimes,Yes,No,No,Month-to-month,No,Auto-payment,86.15,29,Yes
62,Male,30-45,No,72,No,3G,No,,No,Yes,Two year,No,Auto-payment,42.1,5,No
1254,Female,45-60,No,55,Yes,4G,Sometimes,No,Yes,Yes,Two year,No,Auto-payment,88.8,4,No
6047,Male,30-45,No,13,Yes,3G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,65.85,4,No
1042,Female,30-45,Yes,14,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,70.2,9,No
4263,Female,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,115.55,16,No
4347,Female,18-30,No,50,Yes,4G,Major User,No,Yes,No,Two year,Yes,Physical,100.2,5,No
6021,Female,30-45,Yes,13,Yes,None,,No,,,Month-to-month,Yes,Physical,20.45,4,No
3684,Male,18-30,No,43,Yes,,No,Yes,No,No,Month-to-month,Yes,Auto-payment,75.35,10,No
5466,Male,18-30,Yes,10,Yes,None,,No,,,One year,Yes,Auto-payment,19.95,13,No
630,Male,45-60,Yes,43,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,110.75,22,Yes
5481,Male,>60,No,1,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,73.65,24,Yes
4753,Female,30-45,Yes,4,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,80.85,17,Yes
5774,Male,18-30,No,5,Yes,3G,Sometimes,No,Yes,No,Month-to-month,Yes,Auto-payment,65.6,6,No
5779,Female,18-30,No,39,Yes,4G,Sometimes,No,Yes,Yes,One year,Yes,Online Transfer,95.55,22,Yes
542,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.55,14,No
1439,Female,>60,No,5,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Auto-payment,75.55,18,Yes
3128,Male,18-30,Yes,5,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.35,10,No
6658,Male,>60,No,27,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,81.45,15,Yes
5788,Female,30-45,No,4,No,,No,,No,No,Month-to-month,Yes,Online Transfer,25.15,18,No
6401,Female,18-30,Yes,3,Yes,3G,No,No,Yes,No,Month-to-month,Yes,Physical,55.1,22,Yes
2483,Male,45-60,Yes,46,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,100.7,22,Yes
208,Female,18-30,No,19,Yes,4G,Major User,No,Yes,Yes,Month-to-month,Yes,Online Transfer,106.6,29,Yes
1314,Female,30-45,Yes,39,Yes,4G,No,Yes,Yes,Yes,One year,Yes,Online Transfer,89.55,17,Yes
5579,Female,30-45,Yes,70,Yes,4G,No,Yes,Yes,Yes,Two year,No,Auto-payment,93.9,26,Yes
2438,Female,18-30,No,8,Yes,4G,Major User,Yes,Yes,No,Month-to-month,Yes,Auto-payment,103.35,23,Yes
4442,Male,18-30,No,3,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,78.5,18,Yes
3346,Female,>60,No,2,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,84.05,13,No
4834,Male,30-45,Yes,67,Yes,None,,Yes,,,Two year,No,Auto-payment,24.65,18,No
2802,Male,45-60,No,32,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,104.9,18,Yes
676,Female,18-30,No,48,Yes,None,,Yes,,,One year,No,Auto-payment,24.55,8,No
628,Female,>60,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Online Transfer,111.65,11,No
1675,Female,18-30,No,29,Yes,,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,78.9,23,Yes
658,Male,30-45,Yes,2,Yes,,,No,,,One year,No,Physical,19.85,28,Yes
1985,Female,30-45,Yes,12,No,3G,No,,No,No,Month-to-month,No,Physical,29.2,28,Yes
635,Female,30-45,Yes,65,Yes,,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,105.5,27,Yes
5738,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,20.6,20,Yes
5518,Male,30-45,Yes,30,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,2000,18,Yes
3882,Male,18-30,No,4,Yes,3G,No,No,No,No,Month-to-month,Yes,Auto-payment,44.8,18,No
2762,Male,18-30,No,25,Yes,4G,Major User,No,Yes,Yes,Two year,No,Auto-payment,99.3,9,No
2104,Female,30-45,No,8,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,85.2,24,Yes
1595,Male,>60,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,74.7,17,Yes
1808,Female,18-30,No,23,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,79.15,27,Yes
3619,Female,30-45,Yes,72,Yes,3G,Major User,No,Yes,Yes,Two year,No,Auto-payment,85.3,2,No
2360,Male,30-45,Yes,62,Yes,None,,No,,,Two year,No,Auto-payment,20.05,7,No
3621,Female,30-45,Yes,2,No,3G,No,,No,No,Month-to-month,Yes,Physical,24.4,20,Yes
6268,Female,18-30,No,22,Yes,None,,No,,,One year,No,Auto-payment,20.85,16,No
6884,Male,30-45,No,3,No,3G,Sometimes,,No,No,Month-to-month,Yes,Online Transfer,35.15,29,Yes
251,Female,30-45,Yes,2,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,70.4,25,Yes
640,Male,30-45,Yes,68,Yes,None,,Yes,,,Two year,No,Auto-payment,25.4,14,No
6305,Female,>60,No,26,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,95,21,Yes
1053,Female,18-30,No,5,No,3G,Sometimes,,No,Yes,Month-to-month,No,Online Transfer,39.5,16,Yes
2682,Male,18-30,No,4,Yes,3G,No,Yes,No,No,Month-to-month,No,Physical,50.4,25,Yes
551,Female,30-45,Yes,72,Yes,,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,115.6,19,No
1883,Female,45-60,No,35,Yes,4G,Sometimes,Yes,Yes,No,Month-to-month,Yes,Auto-payment,100.5,27,Yes
2117,Female,30-45,Yes,72,No,3G,Major User,,Yes,Yes,Two year,No,Auto-payment,64.45,14,No
6651,Female,18-30,No,29,Yes,3G,No,Yes,Yes,No,Month-to-month,No,Physical,67.45,5,No
6625,Female,>60,No,12,Yes,,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,91.3,19,Yes
5395,Female,18-30,No,5,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,81,23,Yes
5170,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.65,4,No
3677,Female,18-30,No,1,No,3G,No,,Yes,No,Month-to-month,No,Physical,30.55,11,No
3550,Male,18-30,No,32,Yes,4G,Major User,No,Yes,No,Month-to-month,Yes,Online Transfer,96.2,27,Yes
2277,Male,18-30,No,65,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,109.15,19,Yes
3306,Female,30-45,Yes,3,Yes,4G,No,No,Yes,No,Month-to-month,Yes,Online Transfer,80,6,No
3999,Female,>60,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69.6,20,Yes
3787,Female,18-30,No,58,Yes,4G,Major User,No,Yes,No,Month-to-month,Yes,Online Transfer,95.3,6,No
5814,Male,18-30,No,16,Yes,None,,No,,,Month-to-month,Yes,Auto-payment,20.6,8,No
2698,Male,18-30,No,2,Yes,None,,No,,,Month-to-month,No,Physical,19.85,6,No
2673,Male,18-30,No,22,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,101.35,24,Yes
6016,Male,18-30,No,68,Yes,4G,Major User,Yes,Yes,Yes,One year,No,Online Transfer,108.45,21,Yes
1188,Female,18-30,No,35,Yes,4G,Major User,No,Yes,Yes,One year,Yes,Online Transfer,99.25,3,No
6142,Female,30-45,No,42,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,50.25,24,Yes
1386,Male,18-30,No,64,Yes,3G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,86.55,16,No
3803,Male,30-45,No,61,Yes,4G,Sometimes,Yes,Yes,No,Two year,Yes,Online Transfer,94.1,24,Yes
3483,Female,18-30,No,18,Yes,4G,No,No,No,Yes,Month-to-month,No,Online Transfer,77.8,3,No
5208,Female,30-45,Yes,14,Yes,,No,No,Yes,No,Month-to-month,No,Auto-payment,59.45,12,No
483,Female,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,One year,Yes,Auto-payment,108.5,3,No
5437,Female,>60,No,20,Yes,3G,Sometimes,Yes,No,No,Month-to-month,Yes,Physical,61.6,18,Yes
1625,Female,30-45,No,9,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Auto-payment,75.75,28,Yes
3865,Female,18-30,Yes,1,Yes,None,,Yes,,,Month-to-month,No,Physical,24,8,No
5908,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,20.2,16,Yes
5751,Female,18-30,No,47,Yes,None,,No,,,Two year,No,Auto-payment,20.25,4,No
1988,Male,45-60,No,58,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Online Transfer,108.85,19,Yes
4544,Male,30-45,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,80.55,18,Yes
4678,Female,18-30,Yes,2,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,94.2,26,Yes
1924,Female,45-60,Yes,22,Yes,4G,Sometimes,Yes,No,No,Month-to-month,No,Auto-payment,85.35,6,No
2836,Male,18-30,No,49,Yes,4G,Major User,Yes,No,No,Month-to-month,No,Online Transfer,98.7,16,No
2510,Male,18-30,No,1,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Physical,74.25,29,Yes
2454,Female,18-30,No,71,Yes,None,,Yes,,,Two year,No,Online Transfer,24.55,19,No
4214,Male,18-30,No,4,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,90.05,27,Yes
6273,Female,>60,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.65,23,Yes
5717,Male,45-60,No,69,No,3G,Major User,,No,No,Two year,No,Auto-payment,56.55,15,No
6500,Female,18-30,No,21,No,3G,No,,Yes,No,Two year,No,Physical,35.1,12,No
5570,Female,30-45,Yes,37,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,95.15,7,No
